target,bit_i,bit_j,bit_i_index,bit_j_index,mean_00,mean_01,mean_10,mean_11,count_00,count_01,count_10,count_11,synergy_11_minus_additive,abs_synergy,best_state,best_state_mean
official_property_contribution,bit_56,bit_5,56,5,0.5683213728422282,0.6136124826038353,0.6246934567725327,0.6260180714599137,23659,975,1304,4062,-0.04396649507422612,0.04396649507422612,11,0.6260180714599137
official_property_contribution,bit_47,bit_17,47,17,0.6043655861182969,0.5585886172321561,0.6237540018817187,0.6219249019645158,1502,19589,6011,2898,0.043947868968937875,0.043947868968937875,10,0.6237540018817187
official_property_contribution,bit_51,bit_124,51,124,0.6289037576855335,0.6132360437043771,0.609002583298624,0.5505973689302734,5378,4482,3114,17026,-0.04273750038719415,0.04273750038719415,00,0.6289037576855335
official_property_contribution,bit_56,bit_3,56,3,0.6058005965376132,0.5574689474917863,0.627024137624004,0.6205637127927682,6445,18189,4263,1103,0.04187122421459111,0.04187122421459111,10,0.627024137624004
official_property_contribution,bit_86,bit_12,86,12,0.6270550203735707,0.6311056533415956,0.5523676965523034,0.5952012521511572,3149,6438,18346,2067,0.03878292263082883,0.03878292263082883,01,0.6311056533415956
official_property_contribution,bit_86,bit_103,86,103,0.5738293382697793,0.6300507836971581,0.5497121449618727,0.5672893810212611,47,9540,12292,8121,-0.03864420936799029,0.03864420936799029,01,0.6300507836971581
official_property_contribution,bit_67,bit_47,67,47,0.549798953019749,0.59395466500306,0.6205111998675138,0.626772722607994,17497,981,3594,7928,-0.037894189242830834,0.037894189242830834,11,0.626772722607994
official_property_contribution,bit_47,bit_56,47,56,0.5606006541844675,0.6081117298266792,0.6178012925620222,0.6277206516162868,20537,554,4097,4812,-0.03759171658794713,0.03759171658794713,11,0.6277206516162868
official_property_contribution,bit_12,bit_3,12,3,0.6011030112437202,0.5510737461508004,0.6269290429770333,0.6142596500136955,5257,16238,5451,3054,0.03735987212958203,0.03735987212958203,10,0.6269290429770333
official_property_contribution,bit_23,bit_3,23,3,0.6301450528491458,0.6207118129073571,0.6022335273436347,0.5555800288567337,4610,1628,6098,17664,-0.03722025854511224,0.03722025854511224,00,0.6301450528491458
official_property_contribution,bit_67,bit_12,67,12,0.5507947734612596,0.5884891506736551,0.6239324473479259,0.6252355757030021,17817,661,3678,7844,-0.03639124885731926,0.03639124885731926,11,0.6252355757030021
official_property_contribution,bit_86,bit_84,86,84,0.6311654682896415,0.6285992593710382,0.5949070156038939,0.5560307924433533,4393,5194,354,20059,-0.03631001424193736,0.03631001424193736,00,0.6311654682896415
official_property_contribution,bit_12,bit_31,12,31,0.6014793054043962,0.5402003712373514,0.6347101249695901,0.6083209884681482,8106,13389,4531,3974,0.03488979766560285,0.03488979766560285,10,0.6347101249695901
official_property_contribution,bit_31,bit_56,31,56,0.6055188745852275,0.6315441904094247,0.5503918645403835,0.6111937028378159,8813,3824,15821,1542,0.03477652247323526,0.03477652247323526,01,0.6315441904094247
official_property_contribution,bit_124,bit_103,124,103,0.5557891159531645,0.6226772538840454,0.5497373059903621,0.5818968733250366,136,8356,12203,9305,-0.034728570596206376,0.034728570596206376,01,0.6226772538840454
official_property_contribution,bit_47,bit_84,47,84,0.6083429885042625,0.5611482422710827,0.6298817389080601,0.6164978862314722,313,20778,4434,4475,0.03381089355659184,0.03381089355659184,10,0.6298817389080601
official_property_contribution,bit_12,bit_56,12,56,0.5623934961700348,0.6071339960110224,0.6155329613727107,0.6273541850703822,21055,440,3579,4926,-0.032919276143316134,0.032919276143316134,11,0.6273541850703822
official_property_contribution,bit_17,bit_97,17,97,0.6123760092034907,0.6206498580753151,0.5649676472892643,0.606057098375523,701,6812,21511,976,0.03281560221443425,0.03281560221443425,01,0.6206498580753151
official_property_contribution,bit_51,bit_103,51,103,0.5684050398721316,0.627117072845871,0.5483475267888307,0.574469828533306,896,8964,11443,8697,-0.03258973122926412,0.03258973122926412,01,0.627117072845871
official_property_contribution,bit_120,bit_3,120,3,0.5910331360606196,0.5536511593159625,0.6271257496551218,0.6221900567393951,3820,17202,6888,2090,0.032446283828930333,0.032446283828930333,10,0.6271257496551218
official_property_contribution,bit_36,bit_103,36,103,0.5417627295876365,0.5393877111384389,0.5829676068252494,0.6129796187253174,9931,2829,2408,14832,0.0323870303492656,0.0323870303492656,11,0.6129796187253174
official_property_contribution,bit_120,bit_31,120,31,0.5966533006547494,0.5421773925420043,0.6345121169523839,0.6119072780766648,7049,13973,5588,3390,0.031871069237026095,0.031871069237026095,10,0.6345121169523839
official_property_contribution,bit_86,bit_31,86,31,0.6320728420645686,0.6222652367647232,0.5875030385667015,0.5459153705692763,7341,2246,5296,15117,-0.031780062697579825,0.031780062697579825,00,0.6320728420645686
official_property_contribution,bit_97,bit_5,97,5,0.5663615989118976,0.6117777641107198,0.6100713575937821,0.6237354498903895,22162,50,2801,4987,-0.03175207290221471,0.03175207290221471,11,0.6237354498903895
official_property_contribution,bit_56,bit_17,56,17,0.6083481660507506,0.5647616422930026,0.6276491117106,0.6157135085926878,3025,21609,4488,878,0.03165092063983577,0.03165092063983577,10,0.6276491117106
official_property_contribution,bit_23,bit_31,23,31,0.6409707073961759,0.6128636379863398,0.6036917168612779,0.5441151318334676,3289,2949,9348,14414,-0.031469515617974175,0.031469515617974175,00,0.6409707073961759
official_property_contribution,bit_31,bit_84,31,84,0.6345365252652954,0.6053880151264903,0.6119362903795715,0.5513383273540737,3471,9166,1276,16087,-0.031449452886692764,0.031449452886692764,00,0.6345365252652954
official_property_contribution,bit_86,bit_56,86,56,0.6281643219946785,0.6315135088102465,0.555419771307737,0.5901680593079547,4976,4611,19658,755,0.031399101184649725,0.031399101184649725,01,0.6315135088102465
official_property_contribution,bit_58,bit_31,58,31,0.5928055026984826,0.5434109675949923,0.6191448110852537,0.6009653848151979,2759,13628,9878,3735,0.03121510883343459,0.03121510883343459,10,0.6191448110852537
official_property_contribution,bit_120,bit_17,120,17,0.5900708515787797,0.5584959152246934,0.6260972524393525,0.6257055977721935,1297,19725,6216,2762,0.03118328168692719,0.03118328168692719,10,0.6260972524393525
official_property_contribution,bit_86,bit_17,86,17,0.6316529332555867,0.6272717661220403,0.5881806620572921,0.5532196703590386,5478,4109,2035,18378,-0.030579824564707092,0.030579824564707092,00,0.6316529332555867
official_property_contribution,bit_86,bit_23,86,23,0.6347586739359283,0.6240727084574721,0.5954208103311318,0.5544531957883714,5116,4471,1122,19291,-0.030281649064304195,0.030281649064304195,00,0.6347586739359283
official_property_contribution,bit_67,bit_124,67,124,0.5834714285107675,0.5506957944564467,0.6256599488744043,0.6231423893915996,816,17662,7676,3846,0.03025807457151608,0.03025807457151608,10,0.6256599488744043
official_property_contribution,bit_120,bit_12,120,12,0.5582668530747509,0.5946195432791523,0.6208465374068317,0.6272030333178557,19763,1259,1732,7246,-0.02999619429337752,0.02999619429337752,11,0.6272030333178557
official_property_contribution,bit_47,bit_31,47,31,0.5986825657565918,0.5415517773272722,0.6348239425799197,0.6072215964337504,7493,13598,5144,3765,0.029528442283150325,0.029528442283150325,10,0.6348239425799197
official_property_contribution,bit_58,bit_103,58,103,0.5432845390226062,0.564017538777772,0.5739297724588281,0.623767064386647,9714,6673,2625,10988,0.02910429217265298,0.02910429217265298,11,0.623767064386647
official_property_contribution,bit_67,bit_97,67,97,0.5512288848744787,0.575642862683625,0.627685878200075,0.6230318066863709,17786,692,4426,7096,-0.029068049322850342,0.029068049322850342,10,0.627685878200075
official_property_contribution,bit_36,bit_56,36,56,0.5409073898447382,0.5946921068524694,0.6011044187250708,0.6261534965141943,12682,78,11952,5288,-0.028735639218607778,0.028735639218607778,11,0.6261534965141943
official_property_contribution,bit_36,bit_23,36,23,0.543863945244701,0.5412177106162642,0.6288963463849343,0.5976391730455455,89,12671,6149,11091,-0.028610938710951994,0.028610938710951994,10,0.6288963463849343
official_property_contribution,bit_3,bit_17,3,17,0.6275570598604269,0.6034466954595124,0.6063070506262853,0.5536683850327658,4798,5910,2715,16577,-0.028528301192604966,0.028528301192604966,00,0.6275570598604269
official_property_contribution,bit_86,bit_124,86,124,0.6325516258123727,0.6243260444484514,0.5891373552967472,0.5529047543484384,6351,3236,2141,18272,-0.02800701958438745,0.02800701958438745,00,0.6325516258123727
official_property_contribution,bit_33,bit_103,33,103,0.5428095993078599,0.569327695110643,0.5765089428886236,0.6307895907414298,9778,8505,2561,9156,0.027762552050023093,0.027762552050023093,11,0.6307895907414298
official_property_contribution,bit_86,bit_5,86,5,0.6294313012660666,0.6301940430827687,0.555719353565835,0.5838586330142419,5265,4322,19698,715,0.027376537631704778,0.027376537631704778,01,0.6301940430827687
official_property_contribution,bit_86,bit_120,86,120,0.620946861373566,0.6320994368619295,0.5540896758452675,0.5925246622495549,1998,7589,19024,1389,0.027282410915923982,0.027282410915923982,01,0.6320994368619295
official_property_contribution,bit_47,bit_23,47,23,0.606788281314877,0.5600814312729079,0.6307482493673654,0.6112577672659874,798,20293,5440,3469,0.027216367940591124,0.027216367940591124,10,0.6307482493673654
official_property_contribution,bit_36,bit_124,36,124,0.5934389727659826,0.5395816158652326,0.622969182209932,0.596219838760247,392,12368,8100,9140,0.02710801345106495,0.02710801345106495,10,0.622969182209932
official_property_contribution,bit_51,bit_56,51,56,0.615790845552372,0.6275135325080039,0.5589996398427814,0.5976910813263626,4821,5039,19813,327,0.026968754527949224,0.026968754527949224,01,0.6275135325080039
official_property_contribution,bit_67,bit_56,67,56,0.5515714376337264,0.5844835334547617,0.6220943241465874,0.6283184260976361,18157,321,6477,5045,-0.026687993869986548,0.026687993869986548,11,0.6283184260976361
official_property_contribution,bit_51,bit_31,51,31,0.634096243658827,0.6048171007217117,0.5963129673342534,0.5404081312028133,5713,4147,6924,13216,-0.02662569319432484,0.02662569319432484,00,0.634096243658827
official_property_contribution,bit_67,bit_36,67,36,0.539556717108175,0.5782543524874912,0.6129464158929305,0.6251283209010939,12468,6010,292,11230,-0.026515730371152846,0.026515730371152846,11,0.6251283209010939
official_property_contribution,bit_120,bit_56,120,56,0.5594707126929147,0.593800410804157,0.6217772702346814,0.6296814735979612,20426,596,4208,4770,-0.02642549474796252,0.02642549474796252,11,0.6296814735979612
official_property_contribution,bit_12,bit_97,12,97,0.5637148214731856,0.5407778018384706,0.6193766525840444,0.6228243785805802,21115,380,1097,7408,0.026384745631250817,0.026384745631250817,11,0.6228243785805802
official_property_contribution,bit_33,bit_84,33,84,0.6038469772444119,0.5516173916032041,0.6371173031957074,0.6111386869887839,1235,17048,3512,8205,0.0262509694342844,0.0262509694342844,10,0.6371173031957074
official_property_contribution,bit_47,bit_103,47,103,0.5494081897252887,0.5785746419056272,0.5694246313223401,0.6246721363140828,12095,8996,244,8665,0.02608105281140416,0.02608105281140416,11,0.6246721363140828
official_property_contribution,bit_124,bit_31,124,31,0.6303220287433697,0.6034363713281932,0.5993106266870182,0.5468138294594663,5739,2753,6898,14610,-0.025611139812375283,0.025611139812375283,00,0.6303220287433697
official_property_contribution,bit_84,bit_3,84,3,0.6293628318457752,0.6120414672639027,0.6032951031040684,0.5604153435927718,4500,247,6208,19045,-0.025558394929424133,0.025558394929424133,00,0.6293628318457752
official_property_contribution,bit_31,bit_97,31,97,0.6030929147870961,0.6356617568388139,0.5431455835197835,0.6010652912526556,8640,3997,13572,3791,0.02535086568115441,0.02535086568115441,01,0.6356617568388139
official_property_contribution,bit_86,bit_47,86,47,0.62051734953858,0.6337170261214474,0.5526337701108974,0.5906683695943087,2863,6724,18228,2185,0.024834922900543788,0.024834922900543788,01,0.6337170261214474
official_property_contribution,bit_120,bit_23,120,23,0.5981736998403286,0.559132860317852,0.6314491852784647,0.6171916683834437,706,20316,5532,3446,0.02478332262745564,0.02478332262745564,10,0.6314491852784647
official_property_contribution,bit_67,bit_23,67,23,0.5867450013145369,0.5515101105983755,0.6299844538793283,0.6193880364224906,332,18146,5906,5616,0.024638473259323668,0.024638473259323668,10,0.6299844538793283
official_property_contribution,bit_120,bit_47,120,47,0.5552247071960856,0.6003769819403826,0.611129162513312,0.6317035970194548,18592,2430,2499,6479,-0.024577840238154125,0.024577840238154125,11,0.6317035970194548
official_property_contribution,bit_56,bit_97,56,97,0.5651743274768465,0.6052676215619797,0.6118994194430737,0.6274755585489056,21599,3035,613,4753,-0.024517154979301292,0.024517154979301292,11,0.6274755585489056
official_property_contribution,bit_31,bit_3,31,3,0.6214551459974942,0.599859671304875,0.5937819178894878,0.5485246237799949,7920,4717,2788,14575,-0.02366181941687373,0.02366181941687373,00,0.6214551459974942
official_property_contribution,bit_3,bit_97,3,97,0.6024141878958709,0.62765067124654,0.5540946127868263,0.6027899096975534,5686,5022,16526,2766,0.02345881356005808,0.02345881356005808,01,0.62765067124654
official_property_contribution,bit_86,bit_97,86,97,0.6272576721878036,0.6314038931300978,0.5540519489228962,0.5815843921267194,3766,5821,18446,1967,0.023386222261528977,0.023386222261528977,01,0.6314038931300978
official_property_contribution,bit_33,bit_56,33,56,0.5507336961240453,0.6002488236331615,0.610559969343755,0.6367889591124251,16654,1629,7980,3737,-0.023286137740446078,0.023286137740446078,11,0.6367889591124251
official_property_contribution,bit_58,bit_84,58,84,0.5990580993754845,0.5499719639323863,0.6326024848560776,0.6060367347332587,586,15801,4161,9452,0.022520385320279224,0.022520385320279224,10,0.6326024848560776
official_property_contribution,bit_3,bit_5,3,5,0.6056095696778311,0.6270513938414071,0.5594428459211247,0.6030897678438192,6393,4315,18570,722,0.022205097759118497,0.022205097759118497,01,0.6270513938414071
official_property_contribution,bit_47,bit_3,47,3,0.5947885598858844,0.5521222217883105,0.6301093809228328,0.6095308487070334,4808,16283,5900,3009,0.022087805881774614,0.022087805881774614,10,0.6301093809228328
official_property_contribution,bit_33,bit_5,33,5,0.5510361420053812,0.5973272847434493,0.6118575818253651,0.6361146437229908,16660,1623,8303,3414,-0.02203408084044245,0.02203408084044245,11,0.6361146437229908
official_property_contribution,bit_67,bit_58,67,58,0.547749081620074,0.5695286624083844,0.5875724462025517,0.630987891019367,14750,3728,1637,9885,0.021635864028504925,0.021635864028504925,11,0.630987891019367
official_property_contribution,bit_31,bit_5,31,5,0.6056887227774514,0.6350448988722951,0.5507573183800941,0.6015777018892479,9320,3317,15643,1720,0.0214642074143101,0.0214642074143101,01,0.6350448988722951
official_property_contribution,bit_33,bit_17,33,17,0.593705219642107,0.5493412260754107,0.6321030131374288,0.60869456720581,2392,15891,5121,6596,0.020955547635077565,0.020955547635077565,10,0.6321030131374288
official_property_contribution,bit_33,bit_12,33,12,0.5481736964281729,0.5976937497117727,0.6044025964249508,0.6330931500002582,15709,2574,5786,5931,-0.020829499708292287,0.020829499708292287,11,0.6330931500002582
official_property_contribution,bit_67,bit_5,67,5,0.5518682130841267,0.5743503634649115,0.6240227987623574,0.6259310735119182,18252,226,6711,4811,-0.020573875631224037,0.020573875631224037,11,0.6259310735119182
official_property_contribution,bit_51,bit_47,51,47,0.6034590934125009,0.629592710607432,0.5550901446772349,0.6008763841558118,2947,6913,18144,1996,0.019652622283645726,0.019652622283645726,01,0.629592710607432
official_property_contribution,bit_36,bit_97,36,97,0.541197415169597,0.5434049365151515,0.5991984132621893,0.6210544494241356,12536,224,9676,7564,0.019648514816391738,0.019648514816391738,11,0.6210544494241356
official_property_contribution,bit_67,bit_31,67,31,0.5841281806653796,0.5398338904022951,0.6334263687188115,0.6087579052317151,5135,13343,7502,4020,0.01962582677598812,0.01962582677598812,10,0.6334263687188115
official_property_contribution,bit_33,bit_51,33,51,0.5967954176601599,0.5503434984182621,0.6277070285242302,0.6002465647793387,1890,16393,7970,3747,0.018991455497006204,0.018991455497006204,10,0.6277070285242302
official_property_contribution,bit_86,bit_51,86,51,0.6324124185299126,0.6194265936317593,0.5851970626789573,0.5532282344856657,7640,1947,2220,18193,-0.018983003295138356,0.018983003295138356,00,0.6324124185299126
official_property_contribution,bit_51,bit_12,51,12,0.6082296918754063,0.625893088415302,0.5579399415234831,0.5941042239871008,2295,7565,19200,940,0.01850088592372201,0.01850088592372201,01,0.625893088415302
official_property_contribution,bit_120,bit_33,120,33,0.55077850131666,0.5980975901908859,0.6021231761563867,0.6309737091858593,16728,4294,1555,7423,-0.018468555844753376,0.018468555844753376,11,0.6309737091858593
official_property_contribution,bit_51,bit_3,51,3,0.6279147119734956,0.6080882518610862,0.5903770022669423,0.5522482017585403,6810,3050,3898,16242,-0.018302340395992656,0.018302340395992656,00,0.6279147119734956
official_property_contribution,bit_86,bit_67,86,67,0.5695812350833835,0.6316594573967623,0.5518641704484128,0.5962556519315891,291,9296,18187,2226,-0.017686740830202496,0.017686740830202496,01,0.6316594573967623
official_property_contribution,bit_31,bit_17,31,17,0.6352112307999019,0.6016382281485244,0.5979056733714788,0.5466814472363006,4425,8212,3088,14275,-0.01765122348380066,0.01765122348380066,00,0.6352112307999019
official_property_contribution,bit_58,bit_3,58,3,0.5544546825665636,0.5515639358562209,0.6199104178408718,0.5994660529536654,926,15461,9782,3831,-0.017553618176863628,0.017553618176863628,10,0.6199104178408718
official_property_contribution,bit_36,bit_31,36,31,0.5803164783169356,0.5290346230126742,0.6238539733022636,0.5898517743806877,3036,9724,9601,7639,0.01727965638268547,0.01727965638268547,10,0.6238539733022636
official_property_contribution,bit_120,bit_97,120,97,0.5591353307321467,0.5796965412355594,0.6235264213447136,0.6269371455892059,19684,1338,2528,6450,-0.01715048625892035,0.01715048625892035,11,0.6269371455892059
official_property_contribution,bit_51,bit_17,51,17,0.6249592334902568,0.6154711397597555,0.5849840444309831,0.558365654697272,6558,3302,955,19185,-0.01713029600320981,0.01713029600320981,00,0.6249592334902568
official_property_contribution,bit_33,bit_58,33,58,0.546600402431776,0.5815509955611075,0.5792399726260868,0.6300979116293065,13813,4470,2574,9143,0.0159073458738882,0.0159073458738882,11,0.6300979116293065
official_property_contribution,bit_58,bit_56,58,56,0.5495345598476288,0.5919574832320141,0.6052804564087161,0.6320198463385784,15540,847,9094,4519,-0.015683533454523002,0.015683533454523002,11,0.6320198463385784
official_property_contribution,bit_86,bit_3,86,3,0.6289460375046805,0.6348515306786731,0.5651578631130817,0.5555429789838977,8241,1346,2467,17946,-0.015520377303176569,0.015520377303176569,01,0.6348515306786731
official_property_contribution,bit_58,bit_23,58,23,0.5971897249504491,0.5476852413014797,0.6360097291967426,0.6018673801355287,1338,15049,4900,8713,0.015362134587755483,0.015362134587755483,10,0.6360097291967426
official_property_contribution,bit_33,bit_23,33,23,0.5980394553457808,0.5507139437207347,0.6388961505735224,0.6063558501001994,1712,16571,4526,7191,0.014785211151723154,0.014785211151723154,10,0.6388961505735224
official_property_contribution,bit_33,bit_97,33,97,0.5493223338120901,0.5897875865151797,0.6073630296439296,0.6336333955986269,15652,2631,6560,5157,-0.014194886748392421,0.014194886748392421,11,0.6336333955986269
official_property_contribution,bit_33,bit_31,33,31,0.5887957389692793,0.5407798030739338,0.6321682898958131,0.5980656619523088,5470,12813,7167,4550,0.013913307951841203,0.013913307951841203,10,0.6321682898958131
official_property_contribution,bit_58,bit_17,58,17,0.5893095693997006,0.546103391104259,0.6319972312511397,0.6024988524297059,2133,14254,5380,8233,0.013707799474007798,0.013707799474007798,10,0.6319972312511397
official_property_contribution,bit_51,bit_23,51,23,0.6299263172650895,0.6098349658720534,0.5926120717933856,0.5590020400139759,5863,3997,375,19765,-0.013518680386373605,0.013518680386373605,00,0.6299263172650895
official_property_contribution,bit_58,bit_5,58,5,0.5495054656222865,0.587992762849833,0.6065534271195058,0.6318544177836634,15441,946,9522,4091,-0.013186306563388928,0.013186306563388928,11,0.6318544177836634
official_property_contribution,bit_36,bit_17,36,17,0.5504285698601235,0.5410964790756765,0.6216895054380511,0.599262869868088,191,12569,7322,9918,-0.013094544785516193,0.013094544785516193,10,0.6216895054380511
official_property_contribution,bit_12,bit_17,12,17,0.5589043056670795,0.5634050172266888,0.6238269767532365,0.6153319782186314,457,21038,7056,1449,-0.012995710094214408,0.012995710094214408,10,0.6238269767532365
official_property_contribution,bit_33,bit_124,33,124,0.5949743811207371,0.5461646551952619,0.6390765669139148,0.6032424131782884,3364,14919,5128,6589,0.012975572189848794,0.012975572189848794,10,0.6390765669139148
official_property_contribution,bit_36,bit_5,36,5,0.5411534987346176,0.5511997700845318,0.602227665032424,0.6251584754562111,12655,105,12308,4932,0.01288453907387288,0.01288453907387288,11,0.6251584754562111
official_property_contribution,bit_58,bit_12,58,12,0.5462658027538639,0.5922562131352099,0.5982009586810865,0.6313170595591577,14441,1946,7054,6559,-0.012874309503274728,0.012874309503274728,11,0.6313170595591577
official_property_contribution,bit_51,bit_5,51,5,0.6182609916500584,0.6253226228636958,0.55965998726149,0.5543104364543847,4944,4916,20019,121,-0.01241118202074265,0.01241118202074265,01,0.6253226228636958
official_property_contribution,bit_120,bit_5,120,5,0.5602031118444841,0.5750535667125442,0.6246975879612057,0.6271431666439377,20681,341,4282,4696,-0.01240487618532804,0.01240487618532804,11,0.6271431666439377
official_property_contribution,bit_3,bit_103,3,103,0.5742935071714841,0.6190434149827793,0.5472942290961693,0.5801194381597773,1147,9561,11192,8100,-0.011924698747687201,0.011924698747687201,01,0.6190434149827793
official_property_contribution,bit_33,bit_47,33,47,0.5468279196958301,0.5957563151750482,0.6003779330504004,0.6378405522565295,15175,3108,5916,5801,-0.01146577627308909,0.01146577627308909,11,0.6378405522565295
official_property_contribution,bit_86,bit_36,86,36,0.5984545689382743,0.6313213052515767,0.539139693862564,0.5833845332416957,451,9136,12309,8104,0.011378103065829315,0.011378103065829315,01,0.6313213052515767
official_property_contribution,bit_31,bit_103,31,103,0.5902672742473518,0.6207137042068751,0.536587429911468,0.5779472454803715,3038,9599,9301,8062,0.010913385609380155,0.010913385609380155,01,0.6207137042068751
official_property_contribution,bit_120,bit_51,120,51,0.5875934764624526,0.5587319725489799,0.6267316024111388,0.6081646318977413,1247,19775,8613,365,0.010294533400075245,0.010294533400075245,10,0.6267316024111388
official_property_contribution,bit_67,bit_120,67,120,0.5520795539344837,0.556120137278669,0.6141033421158019,0.6283168438196985,18187,291,2835,8687,0.010172918359711347,0.010172918359711347,11,0.6283168438196985
official_property_contribution,bit_67,bit_51,67,51,0.5733479955838965,0.5508204008593125,0.6277704594310302,0.6153933802885805,1085,17393,8775,2747,0.010150515582134312,0.010150515582134312,10,0.6277704594310302
official_property_contribution,bit_124,bit_3,124,3,0.6295438934548959,0.6011255587186978,0.5938491969119621,0.5554618579112158,6120,2372,4588,16920,-0.009969004264548165,0.009969004264548165,00,0.6295438934548959
official_property_contribution,bit_36,bit_12,36,12,0.5408305130970398,0.5607388024325537,0.5945472602992702,0.6243234803853451,12500,260,8995,8245,0.009867930750561027,0.009867930750561027,11,0.6243234803853451
official_property_contribution,bit_58,bit_124,58,124,0.5885229063083441,0.5470474752074247,0.6308143307934047,0.5982809980953105,1849,14538,6643,6970,0.008942098402825338,0.008942098402825338,10,0.6308143307934047
official_property_contribution,bit_67,bit_33,67,33,0.547217403377075,0.5765687828523915,0.5970964546520955,0.6341700440971484,15377,3101,2906,8616,0.007722209969736382,0.007722209969736382,11,0.6341700440971484
official_property_contribution,bit_58,bit_47,58,47,0.5450618369386262,0.5915808856679282,0.5952674992241943,0.6344599530034877,14039,2348,7052,6561,-0.007326594950008647,0.007326594950008647,11,0.6344599530034877
official_property_contribution,bit_58,bit_97,58,97,0.5468501998672368,0.5835279525543677,0.6012802353294991,0.6325318510621483,14208,2179,8004,5609,-0.005426136954481797,0.005426136954481797,11,0.6325318510621483
official_property_contribution,bit_120,bit_58,120,58,0.5491509329854035,0.5915216110303082,0.5927653023013753,0.6299903332811589,15419,5603,968,8010,-0.005145647065120995,0.005145647065120995,11,0.6299903332811589
official_property_contribution,bit_33,bit_3,33,3,0.5802165983882984,0.5479616015981367,0.6351336278991705,0.597756768515529,4072,14211,6636,5081,-0.005121862593479798,0.005121862593479798,10,0.6351336278991705
official_property_contribution,bit_67,bit_3,67,3,0.5623366250490599,0.5506026136920963,0.6294566639709039,0.6129664525163561,2426,16052,8282,3240,-0.004756200097584262,0.004756200097584262,10,0.6294566639709039
official_property_contribution,bit_36,bit_33,36,33,0.5350794692083519,0.5791892251021705,0.5853076145276254,0.6260479957386605,10979,1781,7304,9936,-0.0033693746827834214,0.0033693746827834214,11,0.6260479957386605
official_property_contribution,bit_36,bit_120,36,120,0.5408531007219305,0.5745630119883364,0.5898408417625313,0.6268207568743921,12615,145,8407,8833,0.0032700038454549496,0.0032700038454549496,11,0.6268207568743921
official_property_contribution,bit_36,bit_3,36,3,0.5682817998004358,0.5347832302888751,0.627945706602009,0.5912066321137411,2458,10302,8250,8990,-0.003240504976707137,0.003240504976707137,10,0.627945706602009
official_property_contribution,bit_77,bit_23,77,23,0.6250489571635577,0.5670679788308373,0.6661292828172233,0.610525965579802,5838,23497,400,265,0.002377661095299133,0.002377661095299133,10,0.6661292828172233
official_property_contribution,bit_36,bit_58,36,58,0.5294971059469177,0.5740378227065941,0.5816124096919145,0.6273198983826951,9397,3363,6990,10250,0.0011667719311041491,0.0011667719311041491,11,0.6273198983826951
official_property_contribution,bit_58,bit_51,58,51,0.5864274540356109,0.5473864900155705,0.6297956625358216,0.5916090799501285,1822,14565,8038,5575,0.00085438143434724,0.00085438143434724,10,0.6297956625358216
official_property_contribution,bit_51,bit_97,51,97,0.6129447669419593,0.6258285396268769,0.5589330211913034,0.5725855099775488,3097,6763,19115,1025,0.0007687161013277821,0.0007687161013277821,01,0.6258285396268769
official_property_contribution,bit_56,bit_103,56,103,0.5492328503755566,0.5904364305150596,0.5865213370741045,0.6271263552626128,12150,12484,189,5177,-0.0005985619509946138,0.0005985619509946138,11,0.6271263552626128
official_property_contribution,bit_86,bit_33,86,33,0.6015882714245206,0.6373705406542197,0.5493286667035556,0.5854805696388066,2035,7552,16248,4165,0.000369633705551875,0.000369633705551875,01,0.6373705406542197
official_property_contribution,bit_86,bit_58,86,58,0.6026255030930092,0.6304961270588394,0.550945159152525,0.5784545684563405,248,9339,16139,4274,-0.0003612146620146639,0.0003612146620146639,01,0.6304961270588394
qed,bit_12,bit_63,12,63,0.5891206172857523,0.6043323453321301,0.6999509118489939,0.5748037290375085,1400,20095,8478,27,-0.14035891085786323,0.14035891085786323,10,0.6999509118489939
qed,bit_12,bit_48,12,48,0.6041848328932821,0.5942746965390481,0.5824312625904109,0.6999127631221174,19666,1829,26,8479,0.12739163688594046,0.12739163688594046,11,0.6999127631221174
qed,bit_0,bit_5,0,5,0.6087022476160897,0.7072546338281335,0.6876752574926265,0.7002331421106086,22511,396,2452,4641,-0.08599450159406163,0.08599450159406163,01,0.7072546338281335
qed,bit_100,bit_5,100,5,0.687571711457326,0.7002787007135826,0.6087240342053266,0.7068366236877719,2449,4648,22514,389,0.0854056002261887,0.0854056002261887,11,0.7068366236877719
qed,bit_17,bit_5,17,5,0.6894677421381068,0.7011570687604914,0.606919177071713,0.6965768540531072,2885,4628,22078,409,0.07796835035900962,0.07796835035900962,01,0.7011570687604914
qed,bit_5,bit_101,5,101,0.6772020920429294,0.6070767719573755,0.7001521552812856,0.7048136192863139,3340,21623,4353,684,0.07478678409058215,0.07478678409058215,11,0.7048136192863139
qed,bit_5,bit_56,5,56,0.6128395326211833,0.6821361389364571,0.7045483958666033,0.6998818713838839,23659,1304,975,4062,-0.07396313079799322,0.07396313079799322,10,0.7045483958666033
qed,bit_67,bit_17,67,17,0.6904250382166641,0.5922143774249453,0.6971818861236354,0.6724189231765287,571,17907,6942,4580,0.07344769784461214,0.07344769784461214,10,0.6971818861236354
qed,bit_100,bit_0,100,0,0.6901237883344569,0.6959101379834725,0.610336289392015,0.6878560873887682,20,7077,22887,16,0.07173344834773765,0.07173344834773765,01,0.6959101379834725
